2.524400000000000000e+04,2.534200000000000000e+04
2.627800000000000000e+04,2.644700000000000000e+04
2.700000000000000000e+04,2.710600000000000000e+04
2.759400000000000000e+04,2.778100000000000000e+04
2.831400000000000000e+04,2.835800000000000000e+04
2.852000000000000000e+04,2.870300000000000000e+04
2.927200000000000000e+04,2.937900000000000000e+04
3.016900000000000000e+04,3.027300000000000000e+04
3.076400000000000000e+04,3.090200000000000000e+04
3.120900000000000000e+04,3.125000000000000000e+04
3.159200000000000000e+04,3.165700000000000000e+04
3.214500000000000000e+04,3.228600000000000000e+04
3.287600000000000000e+04,3.291300000000000000e+04
3.308800000000000000e+04,3.319200000000000000e+04
3.370600000000000000e+04,3.378300000000000000e+04
3.430900000000000000e+04,3.438000000000000000e+04
3.509000000000000000e+04,3.518400000000000000e+04
3.558100000000000000e+04,3.571100000000000000e+04
3.668800000000000000e+04,3.684200000000000000e+04
3.746300000000000000e+04,3.755000000000000000e+04
3.813000000000000000e+04,3.827600000000000000e+04
3.870000000000000000e+04,3.873900000000000000e+04
3.898900000000000000e+04,3.914100000000000000e+04
3.961200000000000000e+04,3.964600000000000000e+04
3.991000000000000000e+04,4.002500000000000000e+04
4.089700000000000000e+04,4.096700000000000000e+04
4.165800000000000000e+04,4.190100000000000000e+04
4.304300000000000000e+04,4.328500000000000000e+04
4.384900000000000000e+04,4.402500000000000000e+04
4.469500000000000000e+04,4.471300000000000000e+04
4.487800000000000000e+04,4.500000000000000000e+04
4.550900000000000000e+04,4.565000000000000000e+04
4.634400000000000000e+04,4.643500000000000000e+04
4.670100000000000000e+04,4.676500000000000000e+04
4.712600000000000000e+04,4.720100000000000000e+04
4.767200000000000000e+04,4.777700000000000000e+04
4.844900000000000000e+04,4.861800000000000000e+04
4.926600000000000000e+04,4.941700000000000000e+04
4.981200000000000000e+04,4.994800000000000000e+04
5.015300000000000000e+04,5.025400000000000000e+04
5.062400000000000000e+04,5.085400000000000000e+04
5.148300000000000000e+04,5.149900000000000000e+04
5.173100000000000000e+04,5.185100000000000000e+04
5.254700000000000000e+04,5.270000000000000000e+04
5.319900000000000000e+04,5.331700000000000000e+04
5.351700000000000000e+04,5.355800000000000000e+04
5.387900000000000000e+04,5.397600000000000000e+04
5.440600000000000000e+04,5.452200000000000000e+04
5.492900000000000000e+04,5.502200000000000000e+04
5.586000000000000000e+04,5.599600000000000000e+04
5.635000000000000000e+04,5.638500000000000000e+04
5.678100000000000000e+04,5.694900000000000000e+04
5.741800000000000000e+04,5.747600000000000000e+04
5.795400000000000000e+04,5.809100000000000000e+04
5.881900000000000000e+04,5.895500000000000000e+04
5.932900000000000000e+04,5.947100000000000000e+04
5.995700000000000000e+04,6.012400000000000000e+04
6.077600000000000000e+04,6.079600000000000000e+04
6.112000000000000000e+04,6.118800000000000000e+04
6.194100000000000000e+04,6.204600000000000000e+04
6.240500000000000000e+04,6.254300000000000000e+04
6.295500000000000000e+04,6.310600000000000000e+04
6.398600000000000000e+04,6.416900000000000000e+04
6.496100000000000000e+04,6.523100000000000000e+04
6.516400000000000000e+04,6.520000000000000000e+04
6.553400000000000000e+04,6.568900000000000000e+04
6.631500000000000000e+04,6.634300000000000000e+04
6.669500000000000000e+04,6.681200000000000000e+04
6.722600000000000000e+04,6.743800000000000000e+04
6.845000000000000000e+04,6.852800000000000000e+04
6.952600000000000000e+04,6.973100000000000000e+04
7.030100000000000000e+04,7.035100000000000000e+04
7.101600000000000000e+04,7.123400000000000000e+04
7.215700000000000000e+04,7.231000000000000000e+04
7.297800000000000000e+04,7.321200000000000000e+04
7.350000000000000000e+04,7.355500000000000000e+04
7.391900000000000000e+04,7.409700000000000000e+04
7.471400000000000000e+04,7.478500000000000000e+04
7.549600000000000000e+04,7.561100000000000000e+04
7.606700000000000000e+04,7.620700000000000000e+04
7.643500000000000000e+04,7.653300000000000000e+04
7.692600000000000000e+04,7.694200000000000000e+04
7.732000000000000000e+04,7.733900000000000000e+04
7.764600000000000000e+04,7.779400000000000000e+04
7.828900000000000000e+04,7.841200000000000000e+04
7.916300000000000000e+04,7.932300000000000000e+04
7.994700000000000000e+04,8.004000000000000000e+04
8.060600000000000000e+04,8.072200000000000000e+04
8.115300000000000000e+04,8.127400000000000000e+04
8.200500000000000000e+04,8.219100000000000000e+04
8.274000000000000000e+04,8.287800000000000000e+04
8.358500000000000000e+04,8.369000000000000000e+04
8.438600000000000000e+04,8.443900000000000000e+04
8.495500000000000000e+04,8.511200000000000000e+04
8.576600000000000000e+04,8.587300000000000000e+04
8.640800000000000000e+04,8.642400000000000000e+04
8.662000000000000000e+04,8.666100000000000000e+04
8.727900000000000000e+04,8.735700000000000000e+04
8.788700000000000000e+04,8.791200000000000000e+04
8.822500000000000000e+04,8.833800000000000000e+04
8.871800000000000000e+04,8.883200000000000000e+04
8.946000000000000000e+04,8.968600000000000000e+04
9.041200000000000000e+04,9.054000000000000000e+04
9.149300000000000000e+04,9.163300000000000000e+04
9.215800000000000000e+04,9.220600000000000000e+04
9.255900000000000000e+04,9.273000000000000000e+04
9.326200000000000000e+04,9.334900000000000000e+04
9.406600000000000000e+04,9.418800000000000000e+04
9.460600000000000000e+04,9.476500000000000000e+04
9.576500000000000000e+04,9.588200000000000000e+04
9.658600000000000000e+04,9.670800000000000000e+04
9.707500000000000000e+04,9.719300000000000000e+04
9.787900000000000000e+04,9.802400000000000000e+04
9.856500000000000000e+04,9.868000000000000000e+04
9.895200000000000000e+04,9.904300000000000000e+04
9.969200000000000000e+04,9.981200000000000000e+04
1.007000000000000000e+05,1.008170000000000000e+05
1.014820000000000000e+05,1.015880000000000000e+05
1.019310000000000000e+05,1.020610000000000000e+05
1.026360000000000000e+05,1.026730000000000000e+05
1.029110000000000000e+05,1.030480000000000000e+05
1.036500000000000000e+05,1.038400000000000000e+05
1.051390000000000000e+05,1.053250000000000000e+05
1.060900000000000000e+05,1.061660000000000000e+05
1.066860000000000000e+05,1.068650000000000000e+05
1.073990000000000000e+05,1.075200000000000000e+05
1.080360000000000000e+05,1.080610000000000000e+05
1.084000000000000000e+05,1.085570000000000000e+05
1.090940000000000000e+05,1.092830000000000000e+05
1.100310000000000000e+05,1.100820000000000000e+05
1.106650000000000000e+05,1.107830000000000000e+05
1.118730000000000000e+05,1.119480000000000000e+05
1.121140000000000000e+05,1.121950000000000000e+05
1.128750000000000000e+05,1.129370000000000000e+05
1.131700000000000000e+05,1.133440000000000000e+05
1.142420000000000000e+05,1.143370000000000000e+05
1.145300000000000000e+05,1.146590000000000000e+05
1.151000000000000000e+05,1.151180000000000000e+05
1.154530000000000000e+05,1.156990000000000000e+05
1.166920000000000000e+05,1.168790000000000000e+05
1.176170000000000000e+05,1.176850000000000000e+05
1.182790000000000000e+05,1.184400000000000000e+05
1.190030000000000000e+05,1.191020000000000000e+05
1.193600000000000000e+05,1.194230000000000000e+05
1.206170000000000000e+05,1.206570000000000000e+05
1.208620000000000000e+05,1.210150000000000000e+05
1.217210000000000000e+05,1.217690000000000000e+05
1.219610000000000000e+05,1.221870000000000000e+05
1.226520000000000000e+05,1.226990000000000000e+05
1.235500000000000000e+05,1.237000000000000000e+05
1.241210000000000000e+05,1.241430000000000000e+05
1.245500000000000000e+05,1.246540000000000000e+05
1.252420000000000000e+05,1.253240000000000000e+05
1.258430000000000000e+05,1.258700000000000000e+05
1.261300000000000000e+05,1.263040000000000000e+05
1.270780000000000000e+05,1.272470000000000000e+05
1.281660000000000000e+05,1.282830000000000000e+05
1.292870000000000000e+05,1.293750000000000000e+05
1.302870000000000000e+05,1.303270000000000000e+05
1.306820000000000000e+05,1.308230000000000000e+05
1.313330000000000000e+05,1.314630000000000000e+05
1.321260000000000000e+05,1.322430000000000000e+05
1.328150000000000000e+05,1.329020000000000000e+05
1.331780000000000000e+05,1.333290000000000000e+05
1.336270000000000000e+05,1.337660000000000000e+05
1.344290000000000000e+05,1.344590000000000000e+05
1.348970000000000000e+05,1.350020000000000000e+05
1.353550000000000000e+05,1.353820000000000000e+05
1.358960000000000000e+05,1.359160000000000000e+05
1.361850000000000000e+05,1.362980000000000000e+05
1.368450000000000000e+05,1.368650000000000000e+05
1.371070000000000000e+05,1.373030000000000000e+05
1.379840000000000000e+05,1.381100000000000000e+05
1.386130000000000000e+05,1.387850000000000000e+05
1.391900000000000000e+05,1.392280000000000000e+05
1.394810000000000000e+05,1.395980000000000000e+05
1.401830000000000000e+05,1.403300000000000000e+05
1.408430000000000000e+05,1.409140000000000000e+05
1.411260000000000000e+05,1.412400000000000000e+05
1.418280000000000000e+05,1.420310000000000000e+05
1.429070000000000000e+05,1.431300000000000000e+05
1.431100000000000000e+05,1.431280000000000000e+05
1.434780000000000000e+05,1.434970000000000000e+05
1.439810000000000000e+05,1.440360000000000000e+05
1.445400000000000000e+05,1.446680000000000000e+05
1.455570000000000000e+05,1.456620000000000000e+05
1.461150000000000000e+05,1.462490000000000000e+05
1.468270000000000000e+05,1.469400000000000000e+05
1.472230000000000000e+05,1.473920000000000000e+05
1.478180000000000000e+05,1.478350000000000000e+05
1.479990000000000000e+05,1.480220000000000000e+05
1.488110000000000000e+05,1.489770000000000000e+05
1.494300000000000000e+05,1.494560000000000000e+05
1.497320000000000000e+05,1.498090000000000000e+05
1.502440000000000000e+05,1.503520000000000000e+05
1.508240000000000000e+05,1.509340000000000000e+05
1.514510000000000000e+05,1.516010000000000000e+05
1.518500000000000000e+05,1.519320000000000000e+05
1.522090000000000000e+05,1.523180000000000000e+05
1.526400000000000000e+05,1.526760000000000000e+05
1.529000000000000000e+05,1.530060000000000000e+05
1.536460000000000000e+05,1.537330000000000000e+05
1.541020000000000000e+05,1.541360000000000000e+05
1.543090000000000000e+05,1.544180000000000000e+05
1.548410000000000000e+05,1.549660000000000000e+05
1.551460000000000000e+05,1.552570000000000000e+05
1.561030000000000000e+05,1.562240000000000000e+05
1.564250000000000000e+05,1.564420000000000000e+05
1.566390000000000000e+05,1.567470000000000000e+05
1.573840000000000000e+05,1.574420000000000000e+05
1.580180000000000000e+05,1.580780000000000000e+05
1.588770000000000000e+05,1.590470000000000000e+05
1.595700000000000000e+05,1.596420000000000000e+05
1.603330000000000000e+05,1.604800000000000000e+05
1.608750000000000000e+05,1.609000000000000000e+05
1.613290000000000000e+05,1.614620000000000000e+05
1.618830000000000000e+05,1.619090000000000000e+05
1.621290000000000000e+05,1.622190000000000000e+05
1.627360000000000000e+05,1.629190000000000000e+05
1.632800000000000000e+05,1.633250000000000000e+05
1.636060000000000000e+05,1.637260000000000000e+05
1.644360000000000000e+05,1.646200000000000000e+05
1.649430000000000000e+05,1.650160000000000000e+05
1.654810000000000000e+05,1.655310000000000000e+05
1.664290000000000000e+05,1.664700000000000000e+05
1.668120000000000000e+05,1.669520000000000000e+05
1.675270000000000000e+05,1.676010000000000000e+05
1.678950000000000000e+05,1.680440000000000000e+05
1.687740000000000000e+05,1.689220000000000000e+05
1.698410000000000000e+05,1.699410000000000000e+05
1.703280000000000000e+05,1.704150000000000000e+05
1.709410000000000000e+05,1.710810000000000000e+05
1.718230000000000000e+05,1.719350000000000000e+05
1.722110000000000000e+05,1.722540000000000000e+05
1.724360000000000000e+05,1.725210000000000000e+05
1.731620000000000000e+05,1.732660000000000000e+05
1.739110000000000000e+05,1.740060000000000000e+05
1.743180000000000000e+05,1.743750000000000000e+05
1.750890000000000000e+05,1.752260000000000000e+05
1.758830000000000000e+05,1.759400000000000000e+05
1.762070000000000000e+05,1.763080000000000000e+05
1.769070000000000000e+05,1.769340000000000000e+05
1.774670000000000000e+05,1.776030000000000000e+05
1.781260000000000000e+05,1.783060000000000000e+05
1.787330000000000000e+05,1.788030000000000000e+05
1.794270000000000000e+05,1.796250000000000000e+05
1.804080000000000000e+05,1.805580000000000000e+05
1.810750000000000000e+05,1.812230000000000000e+05
1.819300000000000000e+05,1.820380000000000000e+05
1.823030000000000000e+05,1.824460000000000000e+05
1.835690000000000000e+05,1.837200000000000000e+05
1.843020000000000000e+05,1.844110000000000000e+05
1.851370000000000000e+05,1.852320000000000000e+05
1.858100000000000000e+05,1.858470000000000000e+05
1.859630000000000000e+05,1.860150000000000000e+05
1.865380000000000000e+05,1.866460000000000000e+05
1.874800000000000000e+05,1.875140000000000000e+05
1.876560000000000000e+05,1.877290000000000000e+05
1.882220000000000000e+05,1.882450000000000000e+05
1.885730000000000000e+05,1.886860000000000000e+05
1.894260000000000000e+05,1.894730000000000000e+05
1.895890000000000000e+05,1.896830000000000000e+05
1.902360000000000000e+05,1.903130000000000000e+05
1.908420000000000000e+05,1.910010000000000000e+05
1.915580000000000000e+05,1.917160000000000000e+05
1.925640000000000000e+05,1.927150000000000000e+05
1.931220000000000000e+05,1.933890000000000000e+05
1.938610000000000000e+05,1.939960000000000000e+05
1.944950000000000000e+05,1.947240000000000000e+05
1.950640000000000000e+05,1.951570000000000000e+05
1.955550000000000000e+05,1.956730000000000000e+05
1.961470000000000000e+05,1.962560000000000000e+05
1.971120000000000000e+05,1.973260000000000000e+05
1.976560000000000000e+05,1.977240000000000000e+05
1.986480000000000000e+05,1.988030000000000000e+05
1.994980000000000000e+05,1.997110000000000000e+05
2.004770000000000000e+05,2.006560000000000000e+05
2.014930000000000000e+05,2.016750000000000000e+05
2.020700000000000000e+05,2.020910000000000000e+05
2.023200000000000000e+05,2.025080000000000000e+05
2.031340000000000000e+05,2.031840000000000000e+05
2.034610000000000000e+05,2.037160000000000000e+05
2.042720000000000000e+05,2.043950000000000000e+05
2.047940000000000000e+05,2.048310000000000000e+05
2.051750000000000000e+05,2.053130000000000000e+05
2.057000000000000000e+05,2.057840000000000000e+05
2.062810000000000000e+05,2.063820000000000000e+05
2.066710000000000000e+05,2.067670000000000000e+05
2.072180000000000000e+05,2.073170000000000000e+05
2.077390000000000000e+05,2.077880000000000000e+05
2.083270000000000000e+05,2.085140000000000000e+05
2.087970000000000000e+05,2.088200000000000000e+05
2.095160000000000000e+05,2.097520000000000000e+05
2.101110000000000000e+05,2.102870000000000000e+05
2.109620000000000000e+05,2.112230000000000000e+05
2.118370000000000000e+05,2.119770000000000000e+05
2.124060000000000000e+05,2.124560000000000000e+05
2.125880000000000000e+05,2.127800000000000000e+05
2.133080000000000000e+05,2.134360000000000000e+05
2.139640000000000000e+05,2.140560000000000000e+05
2.143580000000000000e+05,2.144180000000000000e+05
2.150730000000000000e+05,2.152930000000000000e+05
2.161290000000000000e+05,2.162800000000000000e+05
2.174370000000000000e+05,2.176550000000000000e+05
2.181700000000000000e+05,2.182110000000000000e+05
2.189930000000000000e+05,2.190190000000000000e+05
2.192860000000000000e+05,2.194220000000000000e+05
2.201570000000000000e+05,2.202070000000000000e+05
2.205210000000000000e+05,2.206900000000000000e+05
2.213030000000000000e+05,2.214230000000000000e+05
2.227900000000000000e+05,2.229670000000000000e+05
2.229410000000000000e+05,2.229640000000000000e+05
2.238140000000000000e+05,2.238740000000000000e+05
2.245030000000000000e+05,2.246440000000000000e+05
2.252080000000000000e+05,2.253220000000000000e+05
2.256200000000000000e+05,2.257660000000000000e+05
2.260310000000000000e+05,2.261070000000000000e+05
2.262580000000000000e+05,2.264050000000000000e+05
2.268130000000000000e+05,2.269810000000000000e+05
2.272600000000000000e+05,2.274380000000000000e+05
2.283210000000000000e+05,2.284430000000000000e+05
2.289260000000000000e+05,2.289860000000000000e+05
2.295450000000000000e+05,2.296170000000000000e+05
2.303590000000000000e+05,2.304570000000000000e+05
2.308190000000000000e+05,2.308850000000000000e+05
2.316610000000000000e+05,2.317570000000000000e+05
2.323830000000000000e+05,2.325300000000000000e+05
2.330150000000000000e+05,2.331070000000000000e+05
2.335900000000000000e+05,2.337030000000000000e+05
2.340610000000000000e+05,2.342160000000000000e+05
2.346450000000000000e+05,2.347220000000000000e+05
2.349400000000000000e+05,2.349720000000000000e+05
2.352760000000000000e+05,2.354380000000000000e+05
2.360130000000000000e+05,2.360670000000000000e+05
2.362400000000000000e+05,2.363660000000000000e+05
2.371270000000000000e+05,2.372670000000000000e+05
2.378320000000000000e+05,2.379530000000000000e+05
2.384030000000000000e+05,2.385850000000000000e+05
2.394940000000000000e+05,2.396090000000000000e+05
2.404300000000000000e+05,2.405910000000000000e+05
2.410110000000000000e+05,2.410620000000000000e+05
2.411730000000000000e+05,2.413140000000000000e+05
2.418700000000000000e+05,2.419150000000000000e+05
2.426250000000000000e+05,2.427820000000000000e+05
2.434470000000000000e+05,2.434830000000000000e+05
2.437120000000000000e+05,2.438770000000000000e+05
2.445180000000000000e+05,2.446210000000000000e+05
2.452190000000000000e+05,2.453210000000000000e+05
2.456490000000000000e+05,2.457060000000000000e+05
2.463340000000000000e+05,2.464580000000000000e+05
2.470450000000000000e+05,2.471500000000000000e+05
2.479210000000000000e+05,2.479930000000000000e+05
2.486090000000000000e+05,2.487610000000000000e+05
2.493980000000000000e+05,2.495030000000000000e+05
2.503490000000000000e+05,2.505140000000000000e+05
2.508590000000000000e+05,2.508960000000000000e+05
2.510290000000000000e+05,2.511600000000000000e+05
2.516460000000000000e+05,2.516940000000000000e+05
2.521400000000000000e+05,2.522010000000000000e+05
2.525260000000000000e+05,2.525680000000000000e+05
2.529100000000000000e+05,2.530130000000000000e+05
2.536590000000000000e+05,2.537670000000000000e+05
2.544400000000000000e+05,2.545480000000000000e+05
2.551400000000000000e+05,2.551570000000000000e+05
2.553180000000000000e+05,2.553920000000000000e+05
2.558920000000000000e+05,2.559870000000000000e+05
2.566750000000000000e+05,2.567860000000000000e+05
2.574410000000000000e+05,2.575430000000000000e+05
2.581260000000000000e+05,2.582490000000000000e+05
2.587960000000000000e+05,2.589330000000000000e+05
2.596130000000000000e+05,2.596570000000000000e+05
2.599180000000000000e+05,2.600770000000000000e+05
2.608500000000000000e+05,2.608980000000000000e+05
2.610960000000000000e+05,2.611870000000000000e+05
2.614230000000000000e+05,2.615720000000000000e+05
2.618080000000000000e+05,2.618770000000000000e+05
2.620680000000000000e+05,2.621540000000000000e+05
2.627380000000000000e+05,2.628720000000000000e+05
2.639580000000000000e+05,2.640970000000000000e+05
2.647420000000000000e+05,2.648350000000000000e+05
2.653380000000000000e+05,2.654070000000000000e+05
2.657920000000000000e+05,2.659560000000000000e+05
2.663800000000000000e+05,2.666230000000000000e+05
2.665580000000000000e+05,2.665680000000000000e+05
2.672290000000000000e+05,2.672690000000000000e+05
2.675790000000000000e+05,2.677130000000000000e+05
2.684420000000000000e+05,2.685950000000000000e+05
2.694980000000000000e+05,2.695900000000000000e+05
2.699850000000000000e+05,2.700420000000000000e+05
2.704240000000000000e+05,2.705040000000000000e+05
2.708870000000000000e+05,2.709300000000000000e+05
2.715090000000000000e+05,2.715950000000000000e+05
2.722790000000000000e+05,2.723790000000000000e+05
2.727930000000000000e+05,2.728500000000000000e+05
2.730070000000000000e+05,2.732730000000000000e+05
2.739810000000000000e+05,2.742140000000000000e+05
2.749150000000000000e+05,2.749330000000000000e+05
2.751220000000000000e+05,2.751630000000000000e+05
2.754460000000000000e+05,2.756270000000000000e+05
2.762740000000000000e+05,2.764020000000000000e+05
2.768460000000000000e+05,2.768940000000000000e+05
2.770590000000000000e+05,2.771690000000000000e+05
2.776580000000000000e+05,2.778110000000000000e+05
2.783100000000000000e+05,2.784110000000000000e+05
2.790970000000000000e+05,2.792020000000000000e+05
2.795970000000000000e+05,2.797370000000000000e+05
2.805220000000000000e+05,2.806660000000000000e+05
2.809550000000000000e+05,2.809780000000000000e+05
2.811480000000000000e+05,2.813060000000000000e+05
2.819410000000000000e+05,2.820560000000000000e+05
2.829460000000000000e+05,2.831400000000000000e+05
2.837900000000000000e+05,2.839180000000000000e+05
2.841110000000000000e+05,2.842180000000000000e+05
2.846130000000000000e+05,2.846320000000000000e+05
2.848620000000000000e+05,2.849840000000000000e+05
2.854010000000000000e+05,2.854330000000000000e+05
2.855520000000000000e+05,2.857030000000000000e+05
2.865340000000000000e+05,2.866300000000000000e+05
2.873940000000000000e+05,2.875120000000000000e+05
2.877090000000000000e+05,2.878520000000000000e+05
2.885640000000000000e+05,2.886870000000000000e+05
2.890320000000000000e+05,2.891410000000000000e+05
2.894590000000000000e+05,2.895440000000000000e+05
2.901060000000000000e+05,2.902300000000000000e+05
2.904070000000000000e+05,2.904810000000000000e+05
2.908590000000000000e+05,2.909710000000000000e+05
2.914830000000000000e+05,2.916750000000000000e+05
2.920770000000000000e+05,2.921070000000000000e+05
2.923740000000000000e+05,2.925720000000000000e+05
2.933020000000000000e+05,2.934570000000000000e+05
2.944470000000000000e+05,2.946430000000000000e+05
2.948240000000000000e+05,2.948470000000000000e+05
2.953050000000000000e+05,2.954460000000000000e+05
2.958870000000000000e+05,2.959510000000000000e+05
2.962720000000000000e+05,2.963620000000000000e+05
2.967130000000000000e+05,2.967670000000000000e+05
2.971980000000000000e+05,2.972180000000000000e+05
2.973490000000000000e+05,2.975520000000000000e+05
2.979870000000000000e+05,2.981350000000000000e+05
2.985000000000000000e+05,2.986550000000000000e+05
2.996000000000000000e+05,2.996580000000000000e+05
2.999640000000000000e+05,2.999990000000000000e+05
